,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Label
9288,0.0261473761199488,0.4230500158444441,0.606984344738541,0.7402447603094646,0.5757793831465066,0.04010457696777824,0.039215685220588326,0.0012245072619533743,0.463708620167249,-0.14660218435095304,-0.006449365540570779,0.3077290443401336,-0.12636086557372475,0.34215459747302446,0.12270172378535009,0.11705426356589148,0.01500190634375,-0.13593035454095648,0.12711183155026634,0.005725810218543664,0.18419473927367971,0.033927701989482584,-0.029697634040241394,0.020997819376120795,-0.0006194232562907543,0.029696258640764743,0.0008818677777559653,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,77
8210,0.033461327482172246,0.526491461518993,0.7081988379599742,0.9416948890437631,0.6519284256348212,0.5247272877509231,0.4166666412500023,0.0019490687177575543,0.35438928265674585,-0.2934634242728691,0.01929402312525529,0.2875002225588174,-0.14691478850074863,0.23352657938132068,0.28845298106504375,0.054412725232558135,0.082907760625,-0.06117556976463421,0.04182781536670336,0.011417550366354362,0.0743389406924286,0.005526278102927925,-0.050109139036482515,0.003395319429095691,-0.031008191189241405,0.025727442131449237,0.0006619012788261083,0.172549024,0.4014337104220137,0.25973841682705767,0.3087623691092825,0.09533420136172527,0.17599235631591859,68
7159,0.03364417626622783,0.4843145062254732,0.607093806132989,0.7050831206016192,0.5904437294020963,0.3275999783609287,0.2624999676250029,-0.0022601967584347953,0.20448931209558438,-0.0957337784694246,3.911850169599886e-06,0.15122339079257427,-0.06258629579390448,0.15771526991664614,0.08260907367568442,0.024818488550387596,0.00679987025703125,-0.027087480536391147,0.0428393881439514,0.006843605523329889,0.05131616469007753,0.0026333487582954965,-0.0197475408347713,0.009260480551859353,-0.0042799454591043624,0.016318864128022786,0.0002663053266233649,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,59
3463,0.033278478698116655,0.3099970217413743,0.5087153001936734,0.6525602559111497,0.4600300916901712,0.0,0.0,-0.014579721872514276,0.3816237968853515,-0.3104710585451592,0.08986145365607628,0.21738576428477696,-0.12626648284256867,0.28121080826379174,0.31504929527587244,0.07906976744186046,0.0989013334375,-0.10103010137921486,0.09723556858579228,0.005129433043864863,0.13428782886753943,0.01803322096354537,-0.07731542754143196,0.031150537751249475,0.0013126030070541408,0.05893697149162607,0.003473566609575454,0.172549024,0.17878980706154377,0.18067297334104632,0.03301228092193502,0.0010888770889890703,0.19894789343877994,28
1406,0.08721886999451453,0.38695683920385004,0.4983860555196901,0.6834094116929904,0.4881338461134105,0.0,0.0,0.008109904319219603,0.08493038621007451,-0.026178940052788376,0.017907189566143955,0.06307166627661458,-0.008436005496413976,0.040493577899281506,0.030854750007437468,0.0016360634596899225,0.0009486132484375,-0.011924034367789932,0.009061003938940788,0.0005159407390693382,0.012060049298853105,0.00014544478901196007,-0.00712583840957125,0.0031466463117563615,-0.0004247711464152929,0.004194483683838342,1.759369337333604e-05,0.137254909,0.1652962383078626,0.17547541961653962,0.03145628281281824,0.0009891481593433424,0.1721664362263361,11
6069,0.02578167855183763,0.3812028341599266,0.5151710781149128,0.6822385358416733,0.5447410059991773,0.0,0.0,-0.013988445319970108,0.3607345410886635,-0.024753551515639145,0.12963602624092063,0.30400297073682403,0.11899206694651936,0.253795209085513,0.13915516506023717,0.06426798462790698,0.0192949555859375,-0.08488972593007259,0.07455957817492373,0.011362454135234993,0.13311026026322417,0.017718341388607676,-0.02320544464588227,0.02038062351510062,0.008083190201705743,0.0292343804386426,0.0008546489994160701,0.0592,0.3692042882916964,0.300297635536643,0.41792519098369013,0.1746614617527699,0.40429270312490234,50
5058,0.021941854086670324,0.39449132321860475,0.6329075398967076,0.7131789127487909,0.5667998890312523,0.12479999279654425,0.12499998125000168,-9.522597066126725e-07,0.48940959863584915,-0.3021647472678801,-6.064898414107869e-06,0.4104485264168588,-0.34192773205297833,0.37760626984395407,0.26463600614273874,0.14263565891472868,0.0697819319453125,-0.05189634558791525,0.10081137340891147,0.05013352684526234,0.1256204504800111,0.015780497586087794,-0.06307925739575514,0.02356921903706411,-0.037282659849613126,0.053693458673806996,0.0028829875050954763,0.48627454,0.428420847929376,0.4669347663297375,0.016627793031854306,0.00027679866187385713,0.48589195869405566,42
4467,0.033278478698116655,0.3545905608317808,0.4777275661717237,0.7259916120129827,0.49073376007406777,0.01712941251952562,0.009803921617647053,-0.007390932287706636,0.33376931810029925,-0.040977704778275836,0.06071653037915786,0.27642351390940423,0.020468856702333817,0.25555769785854116,0.08183279263976383,0.06516370611627907,0.0066726733640625,-0.06967308690240424,0.14090325985706084,-0.0013927262722943853,0.1332016356911633,0.017742675754171596,-0.012113849467391578,0.010808195478572995,0.007886277777968935,0.01506233651515251,0.00022687398130008405,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,37
7283,0.024501737063448527,0.3596253152452138,0.6868947708198838,0.7134263725742964,0.6701278233594223,0.04486274685209092,0.0343137244117648,0.10202159191075426,0.29990881491108917,-0.12333576665753455,0.04963896896339839,0.3291163799907851,-0.10315774550036538,0.15363117041853366,0.1517430664544003,0.023549761899224808,0.022943667171874998,-0.06745333833426956,0.07073950111482077,-0.009090146038107443,0.09828787823281225,0.009660507007774143,-0.014075999266331355,0.025795519655012113,0.032461496912498305,0.03519593801385732,0.0012387540531198478,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,60
7731,0.03510696653867252,0.4200423682064097,0.5874757908327953,0.7294819563015066,0.6155296301856188,0.040682355708873325,0.03186274463235298,-2.52306272552765e-07,0.3447867796848639,-0.005665318212608506,0.10206568748867854,0.23294727857979783,0.07366513918078292,0.25268321227723123,0.08563188886192581,0.06370604158139535,0.007306614076562501,-0.1109258307941755,0.06970907084236863,0.00017659812604778655,0.11752789680736035,0.013812806524457058,-0.03898827881523008,0.011783455838583586,-0.003324935700520043,0.023901941913829,0.0005713028272164556,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,64
7972,0.034009873834339004,0.388155121974557,0.6042608134280181,0.7275445422764525,0.6050284152039014,0.04894117639864471,0.039215685220588326,-0.0023002292421218603,0.2644269113185959,-0.029023117631665714,0.03178098472357883,0.19424340398078632,-0.010444845738316152,0.17033605830430035,0.04685638311799229,0.028949497403100776,0.00218767420390625,-0.047690615003838276,0.03249036015424389,0.009904869019998456,0.056926013880433654,0.003240571055556523,-0.012644432217552095,0.005024158180579344,-0.0063902697718738076,0.010501412659155494,0.0001102796678574062,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,66
542,0.03858109343572865,0.3891145910953213,0.4415752098127824,0.6535204414575171,0.509875594890457,0.0,0.0,-0.012352499418764928,0.1483723881300013,-0.05983359064494464,0.17722968903727646,0.12928469282515262,0.10963757514065318,0.12392766243103628,0.21410722927431275,0.015323725302325581,0.045678074078125,-0.04068570881455358,0.05211690176205015,0.00041793836441444233,0.05231449367312282,0.002736806248669986,-0.01898712823161012,0.01793299939559698,0.017046614039010803,0.021573433845326315,0.00046541304816330654,0.176470593,0.17541641444301595,0.18533149469893606,0.021944005594531697,0.00048134473186152356,0.17599235631591859,4
3934,0.0418723715487292,0.2553339738241018,0.29309231762427373,0.03139931797751151,0.33367267048526467,0.0,0.0,-0.15677797993649487,0.010908287323955584,0.006801052139227354,0.08322646856736934,-0.09815599608073973,0.09025232883119855,0.1286588009530131,0.06909319528385065,0.01651607481395349,0.0047568085992187505,-0.03730081862151465,0.046622618365895485,-0.0007359038059577089,0.058339861730864036,0.0034035394667856363,-0.010770713823270451,0.010721649543317991,0.006253809349173476,0.01154012791422433,0.0001331745522973186,0.555000007,0.7161290011293797,0.6921887213482059,0.2935868401285904,0.08619323084598289,0.3248780602898278,32
9673,0.021576156518559153,0.3686222696920605,0.5890311037443512,0.6946218018528504,0.5683600119918691,0.0,0.0,0.1530308050702467,0.47753835052376803,-0.11971789514619795,-0.03831968884831909,0.5244986657295522,-0.15338652704902475,0.22716672882118916,0.0794605106814187,0.05148933589922481,0.00629140763984375,-0.03802272678236408,0.06908193717809964,0.04360650561611675,0.09294783427759909,0.00863929989655449,-0.025063993269138468,0.015387266073100949,-0.001298030339795791,0.027859089842105042,0.0007761288871942568,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,80
9178,0.0731395136222344,0.3844311650095605,0.5980604453841188,0.7165905197566479,0.5742026775446616,0.0,0.0,-0.0021524256167972265,0.1565093124436546,-0.06089730107201287,0.006547075119927542,0.0911885929099652,-0.02640569700139547,0.11397296379197394,0.04565154518990301,0.012960791558139536,0.0020766154734374997,-0.015475757215250298,0.09690412608397615,0.0008044102220890107,0.05393912192848047,0.0029094288746396462,-0.03008299984740624,0.005039191945001814,-0.0002075400793751127,0.010097673004475642,0.00010196300013652824,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,76
8710,0.04132382519656244,0.22695599378227393,0.42695924034861205,0.3980328636689294,0.4363643923477094,0.0,0.0,0.02239486771772748,0.11761933900499998,-0.022638254430501808,0.05873390854605835,0.1346564964665068,0.021548569557765743,0.050467548380330185,0.07937451363749813,0.0025412784759689926,0.006277797113281251,-0.016072015143791595,0.05635059299005105,0.005469879277534671,0.04656677120518178,0.002168464180315825,-0.0047112787750506185,0.005817125556426836,0.0093758760769966,0.00847547424579189,7.18336637116535e-05,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,72
1877,0.022490400438837082,0.35530981146227125,0.5293737895416397,0.7009103016156026,0.4421867857213721,0.0,0.0,0.061988026287812456,0.31876427638077315,-0.2154564835479869,-0.07973419407341632,0.3140629840403555,-0.27448275676109796,0.17797449698093323,0.1017322027656224,0.03160409729457364,0.010312453859375001,-0.08220391335942581,0.0912011874141689,0.022797510534680238,0.11401050928034404,0.012998396217731628,-0.08628908076769334,0.01301976091360601,-0.028643697742653514,0.04708640565935977,0.0022171295993494477,0.101960793,0.1855365905781693,0.17718231722274524,0.11988687800661049,0.014372862105592561,0.19894789343877994,15
3024,0.024136039495337356,0.3610638165061946,0.5009683666881859,0.7120535831679705,0.45505801811674773,0.0,0.0,0.08117967010639209,0.24913392821106384,-0.1651954889174826,-0.016702727217318723,0.2530349768429648,-0.10349246482012903,0.105987417823308,0.11173690998514689,0.011208215310077518,0.0124405171953125,-0.052105682272582735,0.15604366314185691,0.02055099993167161,0.141376086321574,0.019987197776182186,-0.03327645875113786,0.003961059310199835,-0.023841698241668093,0.019032431779742252,0.0003622334596772782,0.160784319,0.17204302268470317,0.1794954017495665,0.04067470216110664,0.0016587566869646585,0.20277381450397225,25
119,0.03638690802706162,0.30855852048039345,0.4596513879922531,0.7099360282857725,0.4406854163314145,0.0,0.0,0.05727348757861003,0.1800484274757588,-0.06991384938144866,0.03046918010264789,0.20969980071259445,-0.04398489059086675,0.06511782374958901,0.08386025146269817,0.004230849703875969,0.0070074086125,-0.017474749778225045,0.06741186132467177,0.009660317891697823,0.05104531545689093,0.002605624229855038,-0.011734068281597327,0.006144228689270008,-0.0003160851354392773,0.011552285547170053,0.00013345530138782983,0.101960793,0.16866963006617536,0.1733746243776301,0.08072687237247116,0.00651290969114958,0.18747013219442263,0
33,0.036752605595172794,0.3416440494829531,0.5151710781149128,0.7039557456790456,0.4442410176503667,0.0,0.0,0.013598198115610435,0.21348428509449763,-0.08918913132649636,-0.024094836568221777,0.19346036915079373,-0.1401455811580999,0.10007343268378752,0.037888306752480866,0.009992299348837209,0.00143039346015625,-0.0004141398184422418,0.03344505732768704,0.01211612962529676,0.022055076588365533,0.00048642640327632383,-0.020860522873878285,0.002658513936906012,-0.008134805758609252,0.011283942174925116,0.00012732735103155492,0.125490203,0.1619228465495498,0.16931781945042804,0.05443190284648003,0.0029613386251945745,0.17407939627112734,0
3437,0.03912963978789541,0.3366092950695201,0.5371207230471272,0.6785229296890569,0.4972335449757111,0.0,0.0,0.0035129752898789253,0.29320682343400717,-0.16799941612409958,0.04349373407448187,0.20321853406207757,-0.09840946825828407,0.1889924232301741,0.17808293571681535,0.03563827124806202,0.031600192968749996,-0.07713984501735889,0.10013614179457161,0.014746153385664252,0.10821478377592456,0.011710439435895512,-0.11065463369555144,0.014832870721397724,-0.021501819471033735,0.049695472461396,0.002469639983619035,0.121568635,0.1889099831966971,0.1830539938374584,0.08085104827320116,0.006533262533934422,0.19894789343877994,28
8290,0.04534649844578534,0.3689755734415894,0.4964493221433183,0.6987669265624958,0.48358399668226015,0.0,0.0,0.0018830125439429947,0.17187351307077378,-0.052033741561247446,0.017216379426379443,0.17121667176611347,-0.028684394204870952,0.11268729147902527,0.054604160981976214,0.012670032317829457,0.0029709585898437503,-0.005004166242886425,0.020855996880641027,0.00811790854918295,0.014891054180224579,0.00022174349444552879,-0.008193507251525541,0.0071579564264841996,0.0044734189931004064,0.008693801729673878,7.558218851842983e-05,0.475138128,0.527535191689596,0.5411413940880357,0.12194589601838138,0.014870804580745125,0.5929120714437949,69
6962,0.034741268970561345,0.506352443865261,0.7120723047127179,0.9060933773008187,0.6902771565545165,0.4290000046831199,0.4166666412500023,0.006484737902861843,0.35805090916087234,-0.21844454291541837,0.17512833759434548,0.2437305256354602,-0.03964041183429159,0.23979350992198695,0.33098612589036747,0.05737235687596899,0.10916029515624999,-0.08544421032537333,0.044321302540617655,-0.0011763179136514363,0.1031185688623796,0.010633439242701692,-0.034661916815965935,0.03387580504846377,0.010808688407798056,0.047558131735889825,0.0022617758948911336,0.039215688,0.21927051160215716,0.18350474700440508,0.2048294019439669,0.041955085529717995,0.2180774958379121,58
9050,0.03291278113000549,0.38011965608846976,0.6270963153001937,0.6632377610704057,0.6209767705025873,0.07799999276784024,0.06249999062500084,0.0715614123464415,0.2559212916498691,-0.021999392159344974,0.012226975603899909,0.2752160231265886,-0.005629991223936982,0.13307155777055946,0.030973715570226705,0.017668444790697676,0.0009559424195312501,-0.009704143362660643,0.02610478676216049,0.016517723207423226,0.02773014102112294,0.0007689607209724607,-0.008676694421073343,0.006034737151810179,-0.003533147563615613,0.008734992716278334,7.630009776363093e-05,0.482352972,0.428420847929376,0.4663179434746723,0.02006062856612142,0.0004019686450006381,0.48589195869405566,75
10025,0.041689522764673616,0.3934300948782639,0.5351839896707553,0.7211051300090492,0.580430791716745,0.0,0.0,0.037123883260663376,0.13990076376252347,-0.0016715914068035245,0.08605618107513896,0.1513609486226151,0.05369901710942328,0.05313932845632538,0.06295014460808637,0.0028174743147286823,0.0039485585828125,-0.013484564063208776,0.04855048438712517,0.007078754345305996,0.03602413549143492,0.0012977383375776725,-0.01953894585084867,0.011573611513694876,0.005904290749795328,0.014542404365247284,0.00021148152484167432,0.06666667,0.1619228465495498,0.16227181015524042,0.111173284129486,0.012359497838787594,0.17599235631591859,83
5493,0.019199122325836534,0.35530981146227125,0.5183989670755326,0.6540905196693892,0.46213470650683736,0.5893333565170126,0.5,0.013951699657964252,0.47753398859312834,-0.27372462804158515,-0.03432364761015113,0.3701926542936413,-0.32163078821980556,0.37429148009181784,0.21166757864668645,0.13953488372093023,0.04464304459375,0.011411289927447136,0.08162457565033403,0.05833128826814616,0.07098866493453927,0.005039390549208852,-0.053095313019832516,0.017952535442992936,-0.03450279317557917,0.04171291926519336,0.0017399676333962272,0.5625,0.5913978372528618,0.6232607314507089,0.1563138271259515,0.024434015172901825,0.6585366124925647,45
9198,0.05924300603400987,0.3463461329300689,0.5858008506132989,0.6829698379427144,0.5629051754095944,0.0,0.0,-0.007821501147217623,0.1825358662812049,-0.09161334291522137,0.03305496790069083,0.14137314861000297,-0.03506521742131143,0.13933056824817336,0.09949289162317423,0.019369600279069768,0.0098634586484375,-0.039966413337469246,0.027916245513398316,-0.002255855234124044,0.03934085944849753,0.0015477032226344468,-0.018212635372838962,0.008789101123549584,0.0011325988623015122,0.013369351467895502,0.0001787395588083231,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,76
4832,0.0352898153227281,0.42076161883690016,0.5261459005810201,0.6820132739775808,0.5316824049544204,0.31200001787135945,0.3333333212500011,7.009604097301255e-08,0.19866572197185278,-0.023631414555739014,0.046457025217283204,0.15887529429095337,0.010580719946156352,0.1301400469243507,0.05982669777591633,0.016898562410852712,0.0035664421640625,-0.037813117438841186,0.02105853569686469,0.004767317357767803,0.0416507079263422,0.0017347814701402422,-0.011784824392562461,0.005932406760372191,0.001709800204413769,0.008787078084046255,7.721274126544449e-05,0.174999997,0.4623656024973983,0.44729280295118695,0.3773210112661286,0.14237114750070498,0.48780488947055356,40
6407,0.06966538672517827,0.25855914385491485,0.4024474585539058,0.43249924654984945,0.4476362666108836,0.0,0.0,0.013325995486138817,0.07612046189698685,-1.5630283245822724e-06,0.047209805074144455,0.06438103379184788,0.053337019759228235,0.038731586230217545,0.04067968268873585,0.0014967815093023256,0.00164892246640625,-0.010205466439543199,0.01565986429725744,-0.00026949878642750234,0.01365443816036962,0.0001864436815514492,-0.004960684348995779,0.0031076153183018543,0.0025811082299991585,0.004206655262823604,1.7695948497178598e-05,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,53
9613,0.021027610166392395,0.3693408617766737,0.5987097270497095,0.7263545359178968,0.6128603703448351,0.0,0.0,0.006110135729893435,0.6092677497271165,-0.058950653737482615,0.16316333204283506,0.48414200927917594,0.020506455468951974,0.45379905558796746,0.2178623518001294,0.2054263565891473,0.04729437567187499,0.002022823942818456,0.11504858106261047,0.08605625974398606,0.09701301433503265,0.009411524949459904,-0.022796629268128255,0.040051448635879984,0.03862976206996549,0.05202759722649674,0.0027068708739239537,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,80
7936,0.03839824465167307,0.3682422749831847,0.5824725629438348,0.7409810044587906,0.5651156735422481,0.043935829202419674,0.04411764477941197,-0.0016995435455896696,0.34054459684900956,-0.18265731387775624,0.12175944068621357,0.24253118189269776,-0.06925873667230446,0.26722724625091177,0.2173179852459774,0.07125072943410853,0.0470583246796875,-0.08536131234656495,0.09073663326118243,0.004542131656465208,0.10597408184966678,0.01123050603136111,-0.06007009930237163,0.0291871970986079,0.015315897297149722,0.0465618563469734,0.0021680064666797904,1.0,0.8602150360041626,0.9437386379412456,0.0,0.0,0.9756097789411071,66
